Element,X,y
inst_68185,101,60
inst_78105,101,60
inst_64965,101,60
inst_53933,101,120
inst_84165,101,60
inst_22997,101,90
inst_78586,101,120
inst_72597,101,210
inst_48693,101,180
inst_6974,101,210
inst_73195,101,120
inst_82540,101,120
inst_88426,101,60
inst_102460,101,180
inst_5822,101,60
inst_37171,101,60
inst_10716,101,60
inst_96004,101,210
inst_20531,101,210
inst_57972,101,180
inst_9124,101,120
inst_98742,101,150
inst_95847,101,180
inst_77877,101,60
inst_54577,101,120
inst_24450,101,180
inst_16414,101,210
inst_4580,101,210
inst_97649,101,150
inst_54846,101,120
inst_58879,101,180
inst_54876,101,120
inst_85923,101,150
inst_24600,101,180
inst_65204,101,120
inst_44370,101,60
inst_30955,101,150
inst_62666,101,210
inst_102124,101,210
inst_53857,101,120
inst_42303,101,180
inst_51749,101,60
inst_32873,101,210
inst_45193,101,60
inst_36194,101,180
inst_33854,101,210
inst_12066,101,60
inst_17449,101,210
inst_53033,101,120
inst_84436,101,210
inst_29700,101,150
inst_79260,101,60
inst_62296,101,210
inst_77751,101,180
inst_100418,101,150
inst_4202,101,180
inst_1204,101,60
inst_47013,101,210
inst_104711,101,60
inst_30804,101,210
inst_79770,101,90
inst_16568,101,90
inst_65896,101,90
inst_54677,101,150
inst_100896,101,210
inst_3420,101,120
inst_30648,101,90
inst_1457,101,180
inst_77624,101,120
inst_66155,101,120
inst_78314,101,60
inst_98544,101,210
inst_35638,101,180
inst_51542,101,120
inst_97305,101,180
inst_24151,101,90
inst_63324,101,210
inst_72183,101,60
inst_24185,101,90
inst_30365,101,210
inst_103038,101,60
inst_7433,101,60
inst_28334,101,210
inst_70149,101,180
inst_70290,101,180
inst_1021,101,210
inst_32431,101,180
inst_7196,101,210
inst_45497,101,120
inst_52592,101,120
inst_60058,101,180
inst_64846,101,90
inst_78508,101,120
inst_69167,101,180
inst_8509,101,60
inst_48866,101,150
inst_64491,101,120
inst_79229,101,120
inst_26043,101,180
inst_90826,101,150
inst_55269,101,120
inst_9775,101,210
inst_52154,101,180
inst_81660,101,60
inst_14068,101,210
inst_25330,101,180
inst_22418,101,210
inst_25738,101,60
inst_103344,101,60
inst_59679,101,180
inst_32761,101,60
inst_85993,101,150
inst_35566,101,60
inst_50083,101,150
inst_21674,101,150
inst_105260,101,90
inst_13388,101,210
inst_72715,101,120
inst_57250,101,150
inst_70591,101,120
inst_53666,101,120
inst_97038,101,150
inst_28854,101,180
inst_213,101,120
inst_65924,101,180
inst_40135,101,60
inst_37435,101,210
inst_19003,101,180
inst_21170,101,210
inst_29677,101,180
inst_103688,101,210
inst_79355,101,60
inst_991,101,120
inst_37590,101,180
inst_96454,101,60
inst_89513,101,210
inst_92945,101,120
inst_57766,101,60
inst_99949,101,150
inst_62215,101,210
inst_93767,101,120
inst_89989,101,60
inst_17709,101,210
inst_18048,101,180
inst_44658,101,180
inst_83954,101,120
inst_88801,101,150
inst_67638,101,180
inst_86590,101,60
inst_96403,101,180
inst_40609,101,180
inst_63137,101,210
inst_53969,101,120
inst_99984,101,150
inst_11977,101,60
inst_24564,101,90
inst_12427,101,150
inst_101018,101,60
inst_70119,101,90
inst_94835,101,150
inst_74809,101,210
inst_2226,101,60
inst_85545,101,150
inst_63423,101,60
inst_8490,101,60
inst_105257,101,60
inst_46221,101,120
inst_52839,101,90
inst_71739,101,90
inst_60020,101,180
inst_25,103,150
inst_10967,101,120
inst_71006,101,120
inst_13367,101,180
inst_16776,101,90
inst_19666,101,210
inst_34045,101,210
inst_33291,101,120
inst_48625,101,180
inst_37376,101,120
inst_5770,101,120
inst_31795,101,210
inst_83583,101,180
inst_80443,101,210
inst_85637,101,150
inst_78255,101,120
inst_68926,101,60
inst_17149,101,120
inst_8319,101,180
inst_49755,101,180
inst_4755,101,180
inst_61062,101,60
inst_36856,101,120
inst_89267,101,60
inst_79033,101,120
inst_29945,101,210
inst_84298,101,60
inst_25533,101,180
inst_10020,101,180
inst_85308,101,150
inst_58530,101,180
inst_44226,101,60
inst_31357,101,120
inst_13808,101,90
inst_23326,101,210
inst_5262,101,60
inst_50092,101,120
inst_97499,101,60
inst_99270,101,150
inst_35487,101,120
inst_23042,101,90
inst_86720,101,150
inst_105242,101,60
inst_63672,101,120
inst_27682,101,180
inst_89504,101,210
inst_52877,101,120
inst_26530,101,150
inst_1900,101,120
inst_53786,101,120
inst_41359,101,120
inst_87831,101,60
inst_24994,101,60
inst_6645,101,120
inst_5149,101,180
inst_38319,101,120
inst_30252,101,210
inst_35341,101,60
inst_11037,101,210
inst_50805,101,60
inst_30703,101,90
inst_10306,101,60
inst_53885,101,120
inst_63946,101,120
inst_49276,101,150
inst_30136,101,180
inst_54534,101,120
inst_62674,101,210
inst_86743,101,150
inst_15884,101,90
inst_97065,101,120
inst_3494,101,60
inst_49425,101,120
inst_69473,101,120
inst_64812,101,120
inst_92825,101,120
inst_1122,101,120
inst_4083,101,210
inst_11964,101,60
inst_47804,101,60
inst_67677,101,180
inst_24873,101,210
inst_11011,101,180
inst_42390,101,180
inst_48932,101,60
inst_104390,101,180
inst_26347,101,150
inst_10396,101,60
inst_14674,101,90
inst_8768,101,180
inst_29316,101,210
inst_40441,101,180
inst_3803,101,210
inst_86314,101,210
inst_104947,101,120
inst_33504,101,120
inst_89241,101,210
inst_40847,101,180
inst_3541,101,210
inst_5378,101,180
inst_31388,101,210
inst_90781,101,180
inst_57302,101,210
inst_58255,101,150
inst_94714,101,60
inst_99657,101,150
inst_94520,101,180
inst_33461,101,120
inst_99687,101,150
inst_56564,101,210
inst_17927,101,60
inst_70062,101,90
inst_34153,101,150
inst_103876,101,60
inst_34541,101,60
inst_52706,101,120
inst_70060,101,90
inst_29284,101,210
inst_40188,101,60
inst_80516,101,210
inst_65036,101,60
inst_56634,101,180
inst_24897,101,150
inst_71575,101,210
inst_12040,101,60
inst_84823,101,150
inst_58969,101,60
inst_41123,101,120
inst_69793,101,60
inst_97066,101,120
inst_16447,101,90
inst_47165,101,60
inst_98268,101,60
inst_41500,101,60
inst_80403,101,210
inst_20503,101,210
inst_83197,101,120
inst_69848,101,120
inst_76767,101,90
inst_10771,101,180
inst_51977,101,120
inst_76785,101,120
inst_53663,101,120
inst_2441,101,210
inst_20745,101,210
inst_37358,101,120
inst_97973,101,180
inst_84249,101,60
inst_86029,101,150
inst_64970,101,60
inst_103087,101,60
inst_20658,101,210
inst_42195,101,120
inst_58395,101,180
inst_9448,101,60
inst_38928,101,60
inst_48788,101,150
inst_37041,101,210
inst_72506,101,90
inst_79433,101,90
inst_42678,101,120
inst_101038,101,180
inst_87166,101,150
inst_43922,101,60
inst_80465,101,150
inst_67861,101,210
inst_40578,101,60
inst_9356,101,60
inst_35136,101,120
inst_2947,101,180
inst_15627,101,180
inst_66835,101,120
inst_91822,101,60
inst_92812,101,120
inst_86433,101,150
inst_32107,101,120
inst_923,101,120
inst_31319,101,210
inst_25452,101,60
inst_42887,101,120
inst_51200,101,210
inst_22597,101,150
inst_5663,101,60
inst_104676,101,60
inst_53306,101,120
inst_52784,101,120
inst_93381,101,210
inst_46535,101,120
inst_23173,101,180
inst_51161,101,120
inst_8212,101,60
inst_37965,101,60
inst_47877,101,60
inst_62670,101,210
inst_18388,101,120
inst_21338,101,210
inst_86902,101,150
inst_68651,101,180
inst_66086,101,60
inst_654,101,180
inst_23430,101,210
inst_100440,101,150
inst_24215,101,90
inst_76328,101,120
inst_68415,101,180
inst_29642,101,180
inst_70825,101,120
inst_27622,101,210
inst_11701,101,150
inst_33335,101,60
inst_7093,101,180
inst_20214,101,90
inst_104269,101,210
inst_98409,101,120
inst_21386,101,210
inst_44257,101,120
inst_5256,101,120
inst_68654,101,180
inst_91699,101,210
inst_67898,101,210
inst_86339,101,150
inst_29909,101,60
inst_67137,101,60
inst_63567,101,120
inst_77001,101,120
inst_65658,101,60
inst_11546,101,210
inst_62696,101,210
inst_7184,101,210
inst_84279,101,60
inst_98632,101,150
inst_31648,101,120
inst_64181,101,60
inst_25168,101,90
inst_104065,101,60
inst_80247,101,210
inst_101703,101,60
inst_90945,101,180
inst_86969,101,150
inst_8238,101,60
inst_93997,101,150
inst_92817,101,120
inst_7450,101,120
inst_14367,101,210
inst_99422,101,150
inst_79268,101,60
inst_93084,101,60
inst_28604,101,90
inst_23148,101,120
inst_40612,101,60
inst_21150,101,210
inst_27147,101,210
inst_45063,101,180
inst_30857,101,60
inst_57096,101,150
inst_71037,101,120
inst_21063,101,210
inst_17904,101,210
inst_11693,101,180
inst_3104,101,180
inst_78868,101,120
inst_54256,101,120
inst_36196,101,120
inst_77692,101,120
inst_9072,101,210
inst_54231,101,120
inst_52095,101,120
inst_67576,101,90
inst_55859,101,120
inst_35954,101,60
inst_47519,101,150
inst_65088,101,120
inst_13338,101,90
inst_39769,101,60
inst_54237,101,120
inst_72351,101,120
inst_27157,101,210
inst_101630,101,60
inst_100970,101,120
inst_72180,101,60
inst_4574,101,210
inst_62397,101,210
inst_5997,101,120
inst_13461,101,60
inst_69454,101,120
inst_42862,101,120
inst_84857,101,150
inst_25926,101,210
inst_25667,101,180
inst_47418,101,60
inst_57155,101,150
inst_42164,101,120
inst_22559,101,210
inst_58541,101,120
inst_58696,101,180
inst_5367,101,60
inst_48784,101,60
inst_93915,101,120
inst_10502,101,180
inst_69065,101,180
inst_23391,101,210
inst_51997,101,210
inst_13721,101,60
inst_96281,101,120
inst_37381,101,180
inst_101053,101,120
inst_42538,101,120
inst_72954,101,210
inst_71090,101,120
inst_78050,101,60
inst_12553,101,210
inst_54775,101,120
inst_81107,101,210
inst_72164,101,210
inst_1147,101,120
inst_9964,101,120
inst_88246,101,60
inst_74585,101,120
inst_60082,101,60
inst_96929,101,150
inst_62924,101,60
inst_101241,101,60
inst_103325,101,180
inst_78974,101,120
inst_97449,101,150
inst_16318,101,90
inst_48000,101,60
inst_46902,101,210
inst_4591,101,210
inst_1042,101,120
inst_5381,101,180
inst_21506,101,90
inst_68208,101,90
inst_80909,101,60
inst_81160,101,120
inst_1863,101,60
inst_85370,101,150
inst_73209,101,210
inst_67834,101,210
inst_17575,101,150
inst_41777,101,120
inst_100538,101,150
inst_82473,101,120
inst_34430,101,180
inst_58995,101,180
inst_264,101,120
inst_56570,101,180
inst_23654,101,210
inst_69705,101,90
inst_9979,101,60
inst_82616,101,180
inst_23144,101,210
inst_83948,101,120
inst_46538,101,210
inst_40875,101,60
inst_76496,101,60
inst_22003,101,210
inst_9013,101,120
inst_32188,101,210
inst_37211,101,60
inst_39491,101,120
inst_9260,101,180
inst_41161,101,180
inst_103823,101,60
inst_9192,101,180
inst_103156,101,120
inst_48753,101,180
inst_48911,101,180
inst_104974,101,120
inst_77257,101,60
inst_6464,101,210
inst_86992,101,150
inst_35273,101,60
inst_51400,101,210
inst_9425,101,60
inst_103222,101,60
inst_63600,101,120
inst_78184,101,120
inst_10632,101,60
inst_74264,101,180
inst_60311,101,60
inst_78677,101,120
inst_7443,101,60
inst_19767,101,90
inst_78129,101,120
inst_14455,101,180
inst_75583,101,90
inst_95990,101,210
inst_102914,101,210
inst_38215,101,120
inst_60953,101,60
inst_49840,101,180
inst_12426,101,150
inst_47124,101,210
inst_96236,101,150
inst_42278,101,120
inst_72876,101,60
inst_77354,101,120
inst_9900,101,60
inst_46089,101,210
inst_100937,101,90
inst_90535,101,150
inst_81384,101,180
inst_17312,101,60
inst_60089,101,180
inst_33283,101,120
inst_84340,101,60
inst_33369,101,120
inst_104537,101,210
inst_42815,101,120
inst_59155,101,180
inst_89170,101,210
inst_62550,101,90
inst_60317,101,60
inst_54598,101,120
inst_53209,101,120
inst_102200,101,210
inst_7781,101,180
inst_76023,101,150
inst_12146,101,60
inst_101862,101,60
inst_2597,101,180
inst_79746,101,90
inst_49197,101,210
inst_93639,101,120
inst_59952,101,210
inst_30805,101,90
inst_67166,101,210
inst_4437,101,60
inst_16412,101,210
inst_81426,101,210
inst_76860,101,60
inst_50169,101,180
inst_11460,101,210
inst_89856,101,60
inst_86834,101,150
inst_38802,101,60
inst_947,101,90
inst_97158,101,60
inst_426,101,60
inst_50607,101,150
inst_89902,101,120
inst_7581,101,60
inst_71669,101,210
inst_45008,101,210
inst_6829,101,210
inst_22249,101,180
inst_45326,101,120
inst_22538,101,210
inst_92134,101,120
inst_65109,101,90
inst_44480,101,120
inst_84410,101,60
inst_38577,101,120
inst_33846,101,60
inst_68527,101,210
inst_74778,101,120
inst_77051,101,120
inst_97910,101,120
inst_69577,101,120
inst_73197,101,120
inst_71588,101,210
inst_86511,101,60
inst_87507,101,60
inst_34452,101,210
inst_94718,101,180
inst_19728,101,60
inst_29985,101,150
inst_100130,101,150
inst_44799,101,60
inst_8896,101,210
inst_95050,101,180
inst_104825,101,120
inst_22785,101,120
inst_50087,101,120
inst_26850,101,150
inst_99429,101,150
inst_87468,101,60
inst_62058,101,60
inst_32563,101,210
inst_40793,101,60
inst_28457,101,90
inst_96235,101,150
inst_67117,101,60
inst_25651,101,60
inst_100702,101,150
inst_15825,101,120
inst_9530,101,180
inst_70948,101,120
inst_27483,101,150
inst_92556,101,120
inst_61628,101,90
inst_52416,101,210
inst_56480,101,210
inst_64376,101,90
inst_96242,101,150
inst_33334,101,120
inst_71051,101,120
inst_59506,101,150
inst_22593,101,210
inst_45447,101,120
inst_70219,101,180
inst_67540,101,120
inst_96849,101,180
inst_72443,101,120
inst_72652,101,120
inst_21904,101,60
inst_60348,101,60
inst_75615,101,120
inst_99300,101,120
inst_18361,101,210
inst_59750,101,60
inst_56681,101,180
inst_42400,101,60
inst_85588,101,210
inst_65115,101,60
inst_99758,101,150
inst_8402,101,210
inst_37307,101,60
inst_1728,101,120
inst_4335,101,120
inst_84757,101,60
inst_104233,101,60
inst_64499,101,210
inst_13076,101,60
inst_98799,101,120
inst_33759,101,120
inst_505,101,60
inst_2770,101,120
inst_102378,101,210
inst_95338,101,150
inst_47146,101,210
inst_84593,101,120
inst_93896,101,120
inst_102534,101,150
inst_59791,101,60
inst_105032,101,210
inst_21036,101,210
inst_21406,101,210
inst_93406,101,210
inst_4231,101,210
inst_45465,101,180
inst_26734,101,180
inst_103077,101,60
inst_73774,101,180
inst_7496,101,60
inst_733,101,180
inst_57668,101,180
inst_78596,101,120
inst_95312,101,120
inst_64914,101,120
inst_81483,101,60
inst_96175,101,150
inst_104344,101,210
inst_3002,101,60
inst_94348,101,120
inst_62222,101,210
inst_77083,101,120
inst_23081,101,210
inst_76044,101,150
inst_96593,101,120
inst_17086,101,150
inst_38907,101,60
inst_66179,101,180
inst_3047,101,60
inst_9152,101,60
inst_41858,101,60
inst_56321,101,120
inst_13513,101,60
inst_54005,101,120
inst_31094,101,180
inst_27523,101,150
inst_31913,101,120
inst_94761,101,180
inst_69693,101,120
inst_94826,101,120
inst_14935,101,60
inst_98757,101,150
inst_57214,101,150
inst_9258,101,180
inst_48267,101,60
inst_1693,101,150
inst_40564,101,60
inst_90639,101,150
inst_97047,101,180
inst_2302,101,150
inst_50844,101,120
inst_60272,101,60
inst_33092,101,210
inst_22947,101,60
inst_46250,101,210
inst_95361,101,120
inst_11344,101,210
inst_85578,101,210
inst_26118,101,60
inst_47180,101,120
inst_54884,101,120
inst_89857,101,60
inst_85534,101,150
inst_74125,101,180
inst_23647,101,210
inst_25241,101,180
inst_37751,101,180
inst_21304,101,60
inst_6935,101,210
inst_98537,101,150
inst_51834,101,60
inst_90410,101,120
inst_94901,101,120
inst_8858,101,120
inst_37797,101,210
inst_96652,101,180
inst_29799,101,180
inst_48174,101,60
inst_5257,101,210
inst_27410,101,180
inst_25987,101,120
inst_66237,101,180
inst_96363,101,150
inst_34633,101,60
inst_13161,101,60
inst_98263,101,180
inst_51312,101,120
inst_73845,101,60
inst_42866,101,180
inst_91617,101,210
inst_50370,101,180
inst_51428,101,210
inst_81761,101,180
inst_75712,101,120
inst_60395,101,180
inst_40887,101,60
inst_88613,101,150
inst_93545,101,60
inst_45758,101,210
inst_36684,101,120
inst_5678,101,120
inst_94643,101,150
inst_60164,101,60
inst_58980,101,60
inst_95844,101,150
inst_7116,101,120
inst_82694,101,60
inst_88634,101,120
inst_17699,101,120
inst_79790,101,120
inst_4735,101,180
inst_101021,101,180
inst_99843,101,150
inst_32515,101,120
inst_89729,101,210
inst_104558,101,120
inst_58811,101,120
inst_26140,101,210
inst_27711,101,150
inst_102033,101,60
inst_60095,101,180
inst_31197,101,60
inst_25959,101,210
inst_96120,101,150
inst_9936,101,180
inst_18121,101,210
inst_51016,101,210
inst_6154,101,60
inst_40771,101,180
inst_90044,101,120
inst_44358,101,210
inst_12766,101,120
inst_23961,101,210
inst_42680,101,120
inst_50937,101,210
inst_1582,101,60
inst_23541,101,210
inst_9505,101,180
inst_80878,101,60
inst_41805,101,210
inst_4382,101,60
inst_85019,101,150
inst_57671,101,180
inst_77807,101,120
inst_81740,101,180
inst_37398,101,210
inst_85229,101,150
inst_72158,101,210
inst_70513,101,60
inst_25720,101,180
inst_44419,101,210
inst_6975,101,210
inst_14649,101,210
inst_8354,101,210
inst_41928,101,180
inst_25319,101,210
inst_55922,101,120
inst_52737,101,90
inst_101054,101,60
inst_72639,101,90
inst_23920,101,210
inst_93707,101,60
inst_83268,101,120
inst_69161,101,180
inst_45164,101,180
inst_34718,101,180
inst_50657,101,120
inst_30474,101,210
inst_51465,101,120
inst_24916,101,150
inst_4274,101,60
inst_99821,101,150
inst_69417,101,120
inst_6670,101,210
inst_46816,101,60
inst_5472,101,180
inst_24554,101,180
inst_74026,101,210
inst_73742,101,60
inst_14278,101,180
inst_19879,101,210
inst_102276,101,210
inst_74634,101,180
inst_94590,101,150
